Period,Export Services,Service Origin Geography,Service Destination,Flow Directions,Value,Marker
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000001,eu,exports,14226.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000001,rest-of-world,exports,22926.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000002,eu,exports,792.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000002,rest-of-world,exports,1201.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000011,eu,exports,200.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000011,rest-of-world,exports,305.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000002,eu,exports,215.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000002,rest-of-world,exports,317.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000006,eu,exports,124.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000006,rest-of-world,exports,179.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000007,eu,exports,924.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000007,rest-of-world,exports,1376.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000009,eu,exports,450.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000009,rest-of-world,exports,727.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000001,eu,exports,659.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000001,rest-of-world,exports,1055.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000004,eu,exports,177.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000004,rest-of-world,exports,279.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000001,eu,exports,39.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000001,rest-of-world,exports,74.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000003,eu,exports,1250.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000003,rest-of-world,exports,2161.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/S12000049,eu,exports,826.0,
year/2017,financial-and-insurance-activities,http://statistics.data.gov.uk/id/statistical-geography/S12000049,rest-of-world,exports,1261.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000008,eu,exports,321.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000008,rest-of-world,exports,919.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000001,eu,exports,337.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000001,rest-of-world,exports,561.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000004,eu,exports,48.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000004,rest-of-world,exports,118.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000001,eu,exports,5782.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000001,rest-of-world,exports,12582.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000002,eu,exports,1002.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000002,rest-of-world,exports,1004.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000011,eu,exports,104.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000011,rest-of-world,exports,168.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000002,eu,exports,51.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000002,rest-of-world,exports,107.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000006,eu,exports,83.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000006,rest-of-world,exports,94.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000007,eu,exports,146.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000007,rest-of-world,exports,338.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000009,eu,exports,144.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000009,rest-of-world,exports,300.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000001,eu,exports,,suppressed
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000001,rest-of-world,exports,,suppressed
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000004,eu,exports,,suppressed
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000004,rest-of-world,exports,,suppressed
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000001,eu,exports,1322.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000001,rest-of-world,exports,1127.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000003,eu,exports,179.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000003,rest-of-world,exports,296.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/S12000049,eu,exports,208.0,
year/2017,professional-scientific-and-technical-activities,http://statistics.data.gov.uk/id/statistical-geography/S12000049,rest-of-world,exports,360.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000008,eu,exports,415.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000008,rest-of-world,exports,245.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000001,eu,exports,382.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000001,rest-of-world,exports,562.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000004,eu,exports,128.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000004,rest-of-world,exports,182.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000001,eu,exports,2993.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000001,rest-of-world,exports,3955.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000002,eu,exports,1702.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E13000002,rest-of-world,exports,1093.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000011,eu,exports,99.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000011,rest-of-world,exports,111.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000002,eu,exports,91.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000002,rest-of-world,exports,120.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000006,eu,exports,46.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000006,rest-of-world,exports,59.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000007,eu,exports,156.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000007,rest-of-world,exports,214.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000009,eu,exports,158.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/E47000009,rest-of-world,exports,319.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000001,eu,exports,,suppressed
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000001,rest-of-world,exports,,suppressed
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000004,eu,exports,,suppressed
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/W42000004,rest-of-world,exports,,suppressed
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000001,eu,exports,74.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000001,rest-of-world,exports,122.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000003,eu,exports,210.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/S11000003,rest-of-world,exports,300.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/S12000049,eu,exports,285.0,
year/2017,administrative-and-support-service-activities,http://statistics.data.gov.uk/id/statistical-geography/S12000049,rest-of-world,exports,300.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000008,eu,exports,143.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000008,rest-of-world,exports,231.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000001,eu,exports,379.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000001,rest-of-world,exports,824.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000004,eu,exports,200.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000004,rest-of-world,exports,357.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E13000001,eu,exports,1988.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E13000001,rest-of-world,exports,3273.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E13000002,eu,exports,598.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E13000002,rest-of-world,exports,602.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000011,eu,exports,123.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000011,rest-of-world,exports,186.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000002,eu,exports,146.0,
year/2017,other-services,http://statistics.data.gov.uk/id/statistical-geography/E47000002,rest-of-world,exports,225.0,
